;reference;preco;endereco;localizacao;metragem;quartos;garagens;banheiro
5060;ref: 414830;R$ 1.280.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
5061;ref: 463356;R$ 320.000*;avenida ijuí;Petrópolis, Porto Alegre - RS;37m²;1;;1
5062;ref: 461490;R$ 1.582.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;105m²;3;2;4
5063;ref: 414463;R$ 1.600.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;177m²;3;3;4
5064;ref: 423702;R$ 660.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;50m²;1;1;2
5065;ref: 422815;R$ 1.583.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;109m²;3;2;4
5066;ref: 440242;R$ 660.000;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;84m²;3;1;2
5067;ref: 378650;R$ 370.000;rua padre jorge sedelmayr s j;Vila Ipiranga, Porto Alegre - RS;88m²;2;1;2
5068;ref: 383429;R$ 802.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;202m²;3;1;3
5069;ref: 389636;R$ 700.000;rua vera cruz;Vila Ipiranga, Porto Alegre - RS;102m²;3;2;2
5070;ref: 402196;R$ 2.250.000;rua anita garibaldi;Boa Vista, Porto Alegre - RS;138m²;3;2;4
5071;ref: 379229;R$ 320.000;rua riveira;Petrópolis, Porto Alegre - RS;49m²;1;1;1
5072;ref: 371330;R$ 4.299.000;rua engenheiro veríssimo de matos;Bela Vista, Porto Alegre - RS;335m²;3;4;5
5073;ref: 326069;R$ 346.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;66m²;3;;1
5074;ref: 362084;R$ 800.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;120m²;3;1;3
5075;ref: 241889;R$ 265.000*;rua professor duplan;Rio Branco, Porto Alegre - RS;57m²;2;;1
5076;ref: 238990;R$ 320.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;42m²;1;;1
5077;ref: 96633;R$ 1.580.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;141m²;3;2;2
5078;ref: 52106;R$ 320.000;avenida lageado;Petrópolis, Porto Alegre - RS;49m²;1;1;1
5079;ref: 462851;R$ 669.800;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
5080;ref: 471355;R$ 975.000;avenida princesa isabel;Santana, Porto Alegre - RS;106m²;3;2;2
5081;ref: 437478;R$ 665.000;avenida panamericana;Jardim Lindóia, Porto Alegre - RS;130m²;3;1;1
5082;ref: 430002;R$ 1.625.671;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5083;ref: 441310;R$ 649.000;rua doutor freire alemao;Mont Serrat, Porto Alegre - RS;73m²;2;1;2
5084;ref: 374008;R$ 710.000;praça john kennedy;Vila Ipiranga, Porto Alegre - RS;99m²;3;1;2
5085;ref: 402284;R$ 670.000;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;2;2
5086;ref: 344280;R$ 975.200;avenida princesa isabel;Santana, Porto Alegre - RS;86m²;3;2;2
5087;ref: 314256;R$ 218.000;rua maestro mendanha;Santana, Porto Alegre - RS;53m²;2;;1
5088;ref: 329977;R$ 663.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;49m²;1;1;1
5089;ref: 330502;R$ 4.373.262;rua antonio parreiras;Bela Vista, Porto Alegre - RS;233m²;3;3;4
5090;ref: 325906;R$ 345.000;rua vigario jose inacio;Centro Histórico, Porto Alegre - RS;131m²;3;;1
5091;ref: 186255;R$ 276.600;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;72m²;2;;1
5092;ref: 275542;R$ 345.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;82m²;3;;1
5093;ref: 204857;R$ 250.000;avenida ijui;Bela Vista, Porto Alegre - RS;53m²;2;;1
5094;ref: 262713;R$ 967.600;avenida bento goncalves;Santana, Porto Alegre - RS;75m²;3;2;2
5095;ref: 170577;R$ 670.000;rua alianca;Jardim Lindóia, Porto Alegre - RS;198m²;3;2;2
5096;ref: 17271;R$ 499.000;rua freire alemao;Mont Serrat, Porto Alegre - RS;78m²;2;1;1
5097;ref: 124163;R$ 345.000;rua coronel vicente;Centro Histórico, Porto Alegre - RS;78m²;3;;1
5098;ref: 129328;R$ 650.000;rua comendador rheingantz;Mont Serrat, Porto Alegre - RS;85m²;2;1;3
5099;ref: 414833;R$ 1.345.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
5100;ref: 414840;R$ 1.345.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
5101;ref: 430025;R$ 1.631.021;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5102;ref: 416661;R$ 680.000;avenida panamericana;Jardim Lindóia, Porto Alegre - RS;130m²;3;1;3
5103;ref: 437202;R$ 599.000;rua barao de uba;Bela Vista, Porto Alegre - RS;76m²;2;2;2
5104;ref: 408338;R$ 673.853;avenida assis brasil;Jardim Lindóia, Porto Alegre - RS;67m²;3;1;2
5105;ref: 375385;R$ 2.350.000;rua anita garibaldi;Boa Vista, Porto Alegre - RS;157m²;3;3;4
5106;ref: 383011;R$ 983.900;avenida joao pessoa;Santana, Porto Alegre - RS;75m²;3;2;2
5107;ref: 402745;R$ 650.000;rua coronel bordini;Auxiliadora, Porto Alegre - RS;89m²;2;1;2
5108;ref: 357116;R$ 670.000;rua gutemberg;Petrópolis, Porto Alegre - RS;52m²;1;1;2
5109;ref: 327580;R$ 675.000;avenida assis brasil;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
5110;ref: 272572;R$ 979.600;avenida joao pessoa;Santana, Porto Alegre - RS;75m²;3;1;2
5111;ref: 168816;R$ 498.000;rua comendador rheingantz;Mont Serrat, Porto Alegre - RS;71m²;2;1;2
5112;ref: 457925;R$ 275.000;rua baronesa do gravataí;Cidade Baixa, Porto Alegre - RS;60m²;2;;1
5113;ref: 422197;R$ 1.678.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;138m²;3;2;4
5114;ref: 422286;R$ 660.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;94m²;2;2;2
5115;ref: 430026;R$ 1.667.787;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5116;ref: 417637;R$ 320.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;86m²;2;;1
5117;ref: 457302;R$ 662.500;rua carlos trein filho;Auxiliadora, Porto Alegre - RS;97m²;2;2;2
5118;ref: 460367;R$ 685.000;rua jerônymo zelmanovitz;Jardim Lindóia, Porto Alegre - RS;67m²;3;1;2
5119;ref: 390909;R$ 266.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;63m²;3;1;2
5120;ref: 384110;R$ 1.000.000;rua sao luis;Santana, Porto Alegre - RS;187m²;3;3;4
5121;ref: 351658;R$ 1.660.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;191m²;3;2;5
5122;ref: 343798;R$ 960.000;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;65m²;2;1;2
5123;ref: 354550;R$ 275.000;rua lobo da costa;cidade baixa, Porto Alegre - RS;62m²;2;;2
5124;ref: 277087;R$ 836.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;170m²;3;2;4
5125;ref: 270777;R$ 225.000;rua avai;Centro Histórico, Porto Alegre - RS;73m²;2;;2
5126;ref: 165023;R$ 315.000;rua guilherme alves;Petrópolis, Porto Alegre - RS;35m²;1;1;1
5127;ref: 168664;R$ 225.000;avenida senador salgado filho;Centro Histórico, Porto Alegre - RS;52m²;2;;2
5128;ref: 99774;R$ 434.000;avenida nova york;Auxiliadora, Porto Alegre - RS;78m²;2;;1
5129;ref: 48393;R$ 225.000;rua coronel fernando machado;Centro Histórico, Porto Alegre - RS;61m²;2;;1
5130;ref: 472855;R$ 691.500;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
5131;ref: 414838;R$ 1.395.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
5132;ref: 416346;R$ 340.000;praça conde de porto alegre;Centro Histórico, Porto Alegre - RS;72m²;3;1;2
5133;ref: 409324;R$ 2.439.419;rua anita garibaldi;Boa Vista, Porto Alegre - RS;156m²;3;2;4
5134;ref: 422204;R$ 1.694.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;131m²;3;2;4
5135;ref: 424169;R$ 224.000;avenida borges de medeiros;Centro Histórico, Porto Alegre - RS;61m²;2;;1
5136;ref: 474978;R$ 340.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;70m²;3;;1
5137;ref: 461539;R$ 691.500;rua eça de queiroz;Petrópolis, Porto Alegre - RS;47m²;1;1;2
5138;ref: 468763;R$ 1.680.000;avenida plínio brasil milano;Higienópolis, Porto Alegre - RS;141m²;3;2;2
5139;ref: 466164;R$ 1.703.384;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5140;ref: 443979;R$ 319.000;rua felizardo;Jardim Botânico, Porto Alegre - RS;67m²;3;1;1
5141;ref: 412557;R$ 690.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;69m²;1;2;2
5142;ref: 411667;R$ 689.000;rua eca de queiroz;Petrópolis, Porto Alegre - RS;62m²;1;2;2
5143;ref: 385843;R$ 849.900;rua dos andradas;Centro Histórico, Porto Alegre - RS;139m²;3;1;3
5144;ref: 382179;R$ 340.000;rua voluntarios da patria, 595;Centro Histórico, Porto Alegre - RS;78m²;3;1;2
5145;ref: 372103;R$ 1.699.000;rua honorio silveira dias;Higienópolis, Porto Alegre - RS;186m²;3;3;6
5146;ref: 372806;R$ 265.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;63m²;3;1;1
5147;ref: 368579;R$ 339.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;94m²;3;;1
5148;ref: 330716;R$ 385.000;avenida dom claudio jose goncalves ponce de leao;Vila Ipiranga, Porto Alegre - RS;66m²;2;1;2
5149;ref: 365139;R$ 689.000;rua santa tecla;Jardim Lindóia, Porto Alegre - RS;103m²;3;1;2
5150;ref: 320508;R$ 1.700.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;141m²;3;2;3
5151;ref: 244047;R$ 670.000;rua doutor freire alemao;Mont Serrat, Porto Alegre - RS;86m²;2;1;3
5152;ref: 271343;R$ 850.000;rua demetrio ribeiro;Centro Histórico, Porto Alegre - RS;105m²;3;1;2
5153;ref: 258893;R$ 261.000;avenida protasio alves;Rio Branco, Porto Alegre - RS;84m²;2;1;1
5154;ref: 132235;R$ 274.000;avenida joao pessoa;Cidade Baixa, Porto Alegre - RS;57m²;2;;1
5155;ref: 414480;R$ 680.000;rua silva jardim;Mont Serrat, Porto Alegre - RS;77m²;2;1;2
5156;ref: 429217;R$ 260.000;rua giordano bruno;Rio Branco, Porto Alegre - RS;53m²;2;;1
5157;ref: 430028;R$ 1.729.290;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5158;ref: 474884;R$ 315.000;rua gaston englert;Vila Ipiranga, Porto Alegre - RS;75m²;2;;1
5159;ref: 385151;R$ 699.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;50m²;1;1;2
5160;ref: 408804;R$ 702.629;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;49m²;1;;1
5161;ref: 391777;R$ 750.000;avenida dom claudio jose goncalves ponce de leao;Vila Ipiranga, Porto Alegre - RS;85m²;3;2;2
5162;ref: 307382;R$ 223.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;52m²;2;;1
5163;ref: 307488;R$ 223.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;51m²;2;;1
5164;ref: 330242;R$ 389.000;avenida dom claudio jose goncalves ponce de leao;Vila Ipiranga, Porto Alegre - RS;66m²;2;1;2
5165;ref: 358180;R$ 260.000;rua giordano bruno;Rio Branco, Porto Alegre - RS;51m²;2;;1
5166;ref: 226023;R$ 430.000;avenida nova york;Auxiliadora, Porto Alegre - RS;83m²;2;;1
5167;ref: 188005;R$ 315.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;62m²;2;;1
5168;ref: 166721;R$ 430.000;avenida mariland;Auxiliadora, Porto Alegre - RS;81m²;2;1;1
5169;ref: 41929;R$ 315.000;rua cidade de uberlandia;Vila Ipiranga, Porto Alegre - RS;42m²;2;1;1
5170;ref: 2084;R$ 639.000;rua passo da patria;Bela Vista, Porto Alegre - RS;67m²;2;1;1
5171;ref: 138773;R$ 311.000;rua barao do amazonas;Petrópolis, Porto Alegre - RS;38m²;1;1;2
5172;ref: 126346;R$ 859.900;rua washington luiz;Centro Histórico, Porto Alegre - RS;91m²;3;2;2
5173;ref: 76271;R$ 260.000;rua mariante;Rio Branco, Porto Alegre - RS;27m²;2;;1
5174;ref: 53540;R$ 570.000;avenida mariland;Mont Serrat, Porto Alegre - RS;104m²;3;1;2
5175;ref: 430031;R$ 1.755.203;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5176;ref: 444086;R$ 310.000;rua eça de queiroz;Petrópolis, Porto Alegre - RS;34m²;1;1;2
5177;ref: 337261;R$ 685.309;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;119m²;2;1;1
5178;ref: 367183;R$ 310.000;avenida montenegro;Petrópolis, Porto Alegre - RS;40m²;1;1;1
5179;ref: 169793;R$ 760.000;rua guine;Vila Ipiranga, Porto Alegre - RS;133m²;3;1;2
5180;ref: 68055;R$ 425.000;rua artur rocha;Auxiliadora, Porto Alegre - RS;85m²;2;1;1
5181;ref: 146864;R$ 315.500;avenida venancio aires;Santana, Porto Alegre - RS;87m²;3;;3
5182;ref: 67080;R$ 335.600;rua washington luiz;Centro Histórico, Porto Alegre - RS;73m²;3;;1
5183;ref: 472843;R$ 285.000;avenida sarandi;Ecoville, Porto Alegre - RS;56m²;2;1;1
5184;ref: 470835;R$ 450.000;avenida guaiba;Vila Assunção, Porto Alegre - RS;87m²;3;;2
5185;ref: 473903;R$ 490.000;rua carumbe;Bom Jesus, Porto Alegre - RS;86m²;3;1;2
5186;ref: 472315;R$ 200.000;rua maria montessori;São Sebastião, Porto Alegre - RS;38m²;1;1;1
5187;ref: 469744;R$ 681.000;rua luiz siegmann;Jardim Lindóia, Porto Alegre - RS;74m²;2;1;2
5188;ref: 469785;R$ 290.000;rua tenente ary tarrago;Jardim Itu, Porto Alegre - RS;48m²;2;1;1
5189;ref: 467946;R$ 740.000;avenida cristovao colombo;Floresta, Porto Alegre - RS;109m²;3;2;3
5190;ref: 408804;R$ 702.629;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;49m²;1;;1
5191;ref: 391777;R$ 750.000;avenida dom claudio jose goncalves ponce de leao;Vila Ipiranga, Porto Alegre - RS;85m²;3;2;2
5192;ref: 307382;R$ 223.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;52m²;2;;1
5193;ref: 307488;R$ 223.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;51m²;2;;1
5194;ref: 330242;R$ 389.000;avenida dom claudio jose goncalves ponce de leao;Vila Ipiranga, Porto Alegre - RS;66m²;2;1;2
5195;ref: 358180;R$ 260.000;rua giordano bruno;Rio Branco, Porto Alegre - RS;51m²;2;;1
5196;ref: 226023;R$ 430.000;avenida nova york;Auxiliadora, Porto Alegre - RS;83m²;2;;1
5197;ref: 188005;R$ 315.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;62m²;2;;1
5198;ref: 166721;R$ 430.000;avenida mariland;Auxiliadora, Porto Alegre - RS;81m²;2;1;1
5199;ref: 41929;R$ 315.000;rua cidade de uberlandia;Vila Ipiranga, Porto Alegre - RS;42m²;2;1;1
5200;ref: 2084;R$ 639.000;rua passo da patria;Bela Vista, Porto Alegre - RS;67m²;2;1;1
5201;ref: 138773;R$ 311.000;rua barao do amazonas;Petrópolis, Porto Alegre - RS;38m²;1;1;2
5202;ref: 126346;R$ 859.900;rua washington luiz;Centro Histórico, Porto Alegre - RS;91m²;3;2;2
5203;ref: 76271;R$ 260.000;rua mariante;Rio Branco, Porto Alegre - RS;27m²;2;;1
5204;ref: 53540;R$ 570.000;avenida mariland;Mont Serrat, Porto Alegre - RS;104m²;3;1;2
5205;ref: 430031;R$ 1.755.203;rua marques do pombal;Higienópolis, Porto Alegre - RS;113m²;3;2;4
5206;ref: 444086;R$ 310.000;rua eça de queiroz;Petrópolis, Porto Alegre - RS;34m²;1;1;2
5207;ref: 337261;R$ 685.309;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;119m²;2;1;1
5208;ref: 367183;R$ 310.000;avenida montenegro;Petrópolis, Porto Alegre - RS;40m²;1;1;1
5209;ref: 169793;R$ 760.000;rua guine;Vila Ipiranga, Porto Alegre - RS;133m²;3;1;2
5210;ref: 68055;R$ 425.000;rua artur rocha;Auxiliadora, Porto Alegre - RS;85m²;2;1;1
5211;ref: 146864;R$ 315.500;avenida venancio aires;Santana, Porto Alegre - RS;87m²;3;;3
5212;ref: 67080;R$ 335.600;rua washington luiz;Centro Histórico, Porto Alegre - RS;73m²;3;;1
5213;ref: 472843;R$ 285.000;avenida sarandi;Ecoville, Porto Alegre - RS;56m²;2;1;1
5214;ref: 470835;R$ 450.000;avenida guaiba;Vila Assunção, Porto Alegre - RS;87m²;3;;2
5215;ref: 473903;R$ 490.000;rua carumbe;Bom Jesus, Porto Alegre - RS;86m²;3;1;2
5216;ref: 472315;R$ 200.000;rua maria montessori;São Sebastião, Porto Alegre - RS;38m²;1;1;1
5217;ref: 469744;R$ 681.000;rua luiz siegmann;Jardim Lindóia, Porto Alegre - RS;74m²;2;1;2
5218;ref: 469785;R$ 290.000;rua tenente ary tarrago;Jardim Itu, Porto Alegre - RS;48m²;2;1;1
5219;ref: 467946;R$ 740.000;avenida cristovao colombo;Floresta, Porto Alegre - RS;109m²;3;2;3
5220;ref: 454570;R$ 390.000;avenida dos cubanos;Partenon, Porto Alegre - RS;47m²;1;;1
5221;ref: 454406;R$ 3.250.000;rua coronel bordini;Auxiliadora, Porto Alegre - RS;202m²;3;3;4
5222;ref: 451425;R$ 228.000;rua luiz de camoes;Santo Antônio, Porto Alegre - RS;44m²;1;;1
5223;ref: 451444;R$ 1.790.000;rua coronel camisao;Higienópolis, Porto Alegre - RS;170m²;3;3;2
5224;ref: 451474;R$ 245.000;avenida panamericana;Jardim Lindóia, Porto Alegre - RS;42m²;1;;2
5225;ref: 452714;R$ 130.000;rua max juniman;Humaitá, Porto Alegre - RS;40m²;1;;1
5226;ref: 452736;R$ 298.920;rua silva jardim;Auxiliadora, Porto Alegre - RS;44m²;1;;1
5227;ref: 452761;R$ 520.000;rua marechal frota;Cristo Redentor, Porto Alegre - RS;66m²;2;2;2
5228;ref: 452767;R$ 190.000;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;36m²;1;;1
5229;ref: 453075;R$ 280.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;45m²;1;;1
5230;ref: 455146;R$ 185.000;avenida benno mentz;Vila Ipiranga, Porto Alegre - RS;46m²;1;;1
5231;ref: 455148;R$ 390.000;rua general joão telles;Bom Fim, Porto Alegre - RS;48m²;1;;1
5232;ref: 455176;R$ 189.000;rua rocha pombo;Partenon, Porto Alegre - RS;26m²;1;1;1
5233;ref: 454741;R$ 639.000*;avenida joão wallig;Jardim Europa, Porto Alegre - RS;81m²;2;1;2
5234;ref: 454746;R$ 630.000;rua frederico otávio domingues barbosa;sarandi, Porto Alegre - RS;76m²;3;1;3
5235;ref: 454774;R$ 189.000;rua tenente ary tarrago;Jardim Itu, Porto Alegre - RS;48m²;2;1;1
5236;ref: 416044;R$ 340.000;rua tomaz flores;Independência, Porto Alegre - RS;74m²;2;;1
5237;ref: 416258;R$ 380.000;rua tenente ary tarrago;Jardim Itu, Porto Alegre - RS;52m²;2;1;2
5238;ref: 416282;R$ 449.000;rua marechal hermes;Tristeza, Porto Alegre - RS;65m²;2;1;3
5239;ref: 416308;R$ 599.000;avenida independencia;Independência, Porto Alegre - RS;125m²;3;1;2
5240;ref: 416328;R$ 490.000;rua burum;Vila Assunção, Porto Alegre - RS;72m²;2;1;1
5241;ref: 431403;R$ 497.289;rua professor cristiano fischer;Partenon, Porto Alegre - RS;63m²;1;1;1
5242;ref: 431404;R$ 484.069;rua professor cristiano fischer;Partenon, Porto Alegre - RS;60m²;1;1;1
5243;ref: 431419;R$ 380.000;rua doutor barcelos;Tristeza, Porto Alegre - RS;69m²;3;1;2
5244;ref: 420011;R$ 1.200.000;rua coronel bordini;Rio Branco, Porto Alegre - RS;190m²;3;2;2
5245;ref: 415338;R$ 200.000;avenida princesa isabel;Santana, Porto Alegre - RS;42m²;1;;1
5246;ref: 415345;R$ 435.000;rua coronel aparicio borges;Glória, Porto Alegre - RS;87m²;2;1;3
5247;ref: 415413;R$ 400.000;rua botafogo;Menino Deus, Porto Alegre - RS;46m²;1;1;1
5248;ref: 413682;R$ 385.000;avenida bento goncalves;Santo Antônio, Porto Alegre - RS;68m²;3;1;3
5249;ref: 414133;R$ 285.000;avenida clemenciano barnasque;Teresópolis, Porto Alegre - RS;74m²;2;1;2
5250;ref: 414934;R$ 248.900;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;42m²;2;1;1
5251;ref: 414937;R$ 260.000;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;44m²;2;1;1
5252;ref: 414941;R$ 255.900;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;44m²;2;1;1
5253;ref: 414943;R$ 255.000;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;42m²;2;1;1
5254;ref: 416720;R$ 890.000;rua vinte e quatro de outubro;Moinhos de Vento, Porto Alegre - RS;167m²;3;1;4
5255;ref: 416722;R$ 415.000;travessa vileta;Jardim Botânico, Porto Alegre - RS;74m²;1;2;1
5256;ref: 416738;R$ 140.000;avenida romeu samarani ferreira;Vila Nova, Porto Alegre - RS;42m²;1;1;1
5257;ref: 416749;R$ 144.980;avenida a. j. renner;Farrapos, Porto Alegre - RS;48m²;2;;1
5258;ref: 415577;R$ 299.900;rua jose francisco duarte junior;Menino Deus, Porto Alegre - RS;57m²;1;1;1
5259;ref: 415594;R$ 1.450.000;rua campos sales;Boa Vista, Porto Alegre - RS;114m²;2;2;3
5260;ref: 415601;R$ 1.150.000;rua coronel bordini;Auxiliadora, Porto Alegre - RS;114m²;3;2;2
5261;ref: 415613;R$ 240.000;avenida protasio alves;Rio Branco, Porto Alegre - RS;46m²;1;;1
5262;ref: 415690;R$ 345.000;rua coronel jose rodrigues sobral;Partenon, Porto Alegre - RS;66m²;2;1;2
5263;ref: 416143;R$ 475.000;rua marques do pombal;Auxiliadora, Porto Alegre - RS;105m²;3;1;2
5264;ref: 411230;R$ 600.000;rua attilio bilibio;Jardim Carvalho, Porto Alegre - RS;75m²;3;1;2
5265;ref: 411257;R$ 195.000;avenida venancio aires;Cidade Baixa, Porto Alegre - RS;35m²;1;;1
5266;ref: 414815;R$ 255.000;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;42m²;2;1;1
5267;ref: 414818;R$ 258.900;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;44m²;2;1;2
5268;ref: 414912;R$ 330.000;rua anita garibaldi;Boa Vista, Porto Alegre - RS;60m²;2;1;1
5269;ref: 414919;R$ 246.900;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;42m²;2;1;2
5270;ref: 416342;R$ 215.000;rua tenente ary tarrago;Jardim Itú Sabará, Porto Alegre - RS;52m²;2;1;1
5271;ref: 416386;R$ 200.000;rua dezenove de fevereiro;Alto Petrópolis, Porto Alegre - RS;41m²;2;1;1
5272;ref: 416443;R$ 1.700.000;rua marques do herval;Moinhos de Vento, Porto Alegre - RS;167m²;3;2;2
5273;ref: 415521;R$ 150.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;24m²;1;;2
5274;ref: 415527;R$ 2.130.000;rua candido silveira;Auxiliadora, Porto Alegre - RS;154m²;3;3;4
5275;ref: 415553;R$ 218.000;rua joao da silva bueno;Morro Santana, Porto Alegre - RS;52m²;2;;1
5276;ref: 415559;R$ 520.000;rua abram goldsztein;Alto Petrópolis, Porto Alegre - RS;79m²;3;1;2
5277;ref: 415785;R$ 1.099.000;travessa nova trento;Tristeza, Porto Alegre - RS;112m²;3;2;2
5278;ref: 415833;R$ 215.000;rua osmindo julio kuhn;Parque Santa Fé, Porto Alegre - RS;44m²;2;1;1
5279;ref: 415942;R$ 2.050.000;rua doutor vale;Moinhos de Vento, Porto Alegre - RS;283m²;4;2;5
5280;ref: 415181;R$ 248.900;avenida protasio alves;Alto Petrópolis, Porto Alegre - RS;42m²;2;1;2
5281;ref: 415208;R$ 304.000;rua sao manoel;Rio Branco, Porto Alegre - RS;45m²;1;1;1
5282;ref: 460451;R$ 199.000;avenida venâncio aires;Cidade Baixa, Porto Alegre - RS;42m²;1;;1
5283;ref: 458564;R$ 349.000;rua mariano de matos;Santa Tereza, Porto Alegre - RS;61m²;2;1;2
5284;ref: 458606;R$ 350.000;rua coronel genuino;Centro Histórico, Porto Alegre - RS;54m²;1;;1
5285;ref: 458886;R$ 380.000;rua irmão geraldo;Vila João Pessoa, Porto Alegre - RS;70m²;2;1;1
5286;ref: 471089;R$ 190.909;rua sport club sao jose;Passo da Areia, Porto Alegre - RS;44m²;1;;1
5287;ref: 468289;R$ 300.000;rua doutor aldo wildt;Cavalhada, Porto Alegre - RS;71m²;3;2;1
