,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
795,ref: 434184,R$ 739.000,rua recanto do sol,"Ingleses do Rio Vermelho, Florianopolis - SC",102m²,3,,3.0
796,ref: 440943,R$ 2.650.000,avenida governador irineu bornhausen,"centro, Florianopolis - SC",146m²,3,2.0,5.0
797,ref: 434513,R$ 1.490.000,rua desembargador urbano salles,"Centro, Florianopolis - SC",152m²,3,2.0,4.0
798,ref: 441270,R$ 899.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",93m²,3,,2.0
799,ref: 433133,R$ 700.000,rua joaquim carneiro,"Abraao, Florianopolis - SC",118m²,3,2.0,3.0
800,ref: 433171,R$ 2.850.000,rua sidney nocetti,"Agronomica, Florianopolis - SC",129m²,3,2.0,7.0
801,ref: 433221,R$ 1.700.000,rua abelardo luz,"Balneario Estreito, Florianopolis - SC",200m²,3,3.0,8.0
802,ref: 433289,R$ 866.000,rua julio dacia barreto,"Carvoeira, Florianopolis - SC",55m²,1,1.0,3.0
803,ref: 439351,R$ 600.000,rua delminda silveira,"Beiramar, Florianopolis - SC",95m²,2,1.0,3.0
804,ref: 438859,R$ 1.680.000,avenida campeche,"Campeche, Florianopolis - SC",76m²,2,,1.0
805,ref: 438919,R$ 1.100.000,avenida rio branco,"Centro, Florianopolis - SC",94m²,3,1.0,2.0
806,ref: 439980,R$ 530.000,rua desembargador gil costa,"Capoeiras, Florianopolis - SC",68m²,2,,1.0
807,ref: 434323,R$ 3.200.000,avenida beira mar norte,"Agronomica, Florianopolis - SC",250m²,4,2.0,7.0
808,ref: 444002,R$ 1.350.000,avenida campeche,"Campeche, Florianopolis - SC",70m²,2,,1.0
809,ref: 445811,R$ 1.450.000,avenida campeche,"campeche, Florianopolis - SC",73m²,2,,2.0
810,ref: 446468,R$ 1.730.000,avenida campeche,"Campeche, Florianopolis - SC",98m²,3,1.0,2.0
811,ref: 445323,R$ 600.000,rua madre maria vilac,"Canasvieiras, Florianopolis - SC",72m²,2,1.0,2.0
812,ref: 438383,R$ 2.516.000,rua barao de batovi,"Centro, Florianopolis - SC",153m²,3,3.0,4.0
813,ref: 437703,R$ 415.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",32m²,1,,1.0
814,ref: 439504,R$ 750.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",94m²,2,1.0,2.0
815,ref: 439521,R$ 780.000,rua jair silva,"Beira Mar, Florianopolis - SC",76m²,2,1.0,2.0
816,ref: 439630,R$ 1.880.000,rua itapiranga,"Itacorubi, Florianopolis - SC",112m²,3,2.0,2.0
817,ref: 442262,R$ 739.000,rua poeta francisco machado de souza,"Estreito, Florianopolis - SC",87m²,3,2.0,2.0
818,ref: 442290,R$ 855.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianopolis - SC",75m²,2,1.0,2.0
819,ref: 434593,R$ 1.090.120,rua euclides machado,"Canto, Florianopolis - SC",96m²,2,2.0,5.0
820,ref: 440148,R$ 550.000,rua dante de patta,"ingleses, Florianopolis - SC",90m²,2,1.0,2.0
821,ref: 424611,R$ 1.670.380,rua antonio carlos ferreira,"Agronomica, FLORIANOPOLIS - SC",157m²,2,,3.0
822,ref: 425136,R$ 1.400.000,rua evangelina tavares moellmann,"Acores, FLORIANOPOLIS - SC",95m²,2,,3.0
823,ref: 425750,R$ 710.000,rua hipolito mafra,"Saco dos Limoes, FLORIANOPOLIS - SC",75m²,2,,3.0
824,ref: 426074,R$ 1.170.000,rua da capela,"Campeche, FLORIANOPOLIS - SC",100m²,2,,3.0
825,ref: 426110,R$ 520.000,rua anita garibaldi,"Centro, FLORIANOPOLIS - SC",80m²,2,,
826,ref: 427316,R$ 600.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",70m²,3,,
827,ref: 427343,R$ 943.964,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",82m²,1,,3.0
828,ref: 427344,R$ 1.114.749,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",97m²,1,,4.0
829,ref: 427471,R$ 1.300.000,rua joaquim jose antunes,"Campeche, FLORIANOPOLIS - SC",115m²,3,2.0,3.0
830,ref: 427501,R$ 823.200,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",66m²,1,,
831,ref: 427534,R$ 1.650.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",110m²,3,,3.0
832,ref: 427619,R$ 1.390.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",197m²,1,,7.0
833,ref: 390505,R$ 1.950.000,avenida jornalista rubens de arruda ramos,"Centro, FLORIANOPOLIS - SC",224m²,4,2.0,5.0
834,ref: 389294,R$ 2.500.000,rua frei caneca,"Beiramar, FLORIANOPOLIS - SC",178m²,4,2.0,3.0
835,ref: 391752,R$ 6.995.000,rua almirante lamego,"Centro, FLORIANOPOLIS - SC",231m²,3,1.0,4.0
836,ref: 390248,R$ 2.240.000,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",123m²,3,3.0,3.0
837,ref: 390260,R$ 1.618.000,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,2.0,3.0
838,ref: 410921,R$ 673.115,rua luiz carlos prestes,"Coloninha, FLORIANOPOLIS - SC",68m²,2,2.0,3.0
839,ref: 411045,R$ 1.500.000,avenida madre benvenuta,"Trindade, FLORIANOPOLIS - SC",95m²,3,2.0,2.0
840,ref: 412988,R$ 774.947,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",70m²,2,,2.0
841,ref: 415020,R$ 1.499.000,rua nivaldo dias,"Campeche, FLORIANOPOLIS - SC",89m²,2,,3.0
842,ref: 432060,R$ 580.000*,rua das acacias,"Carvoeira, Florianopolis - SC",79m²,3,1.0,2.0
843,ref: 429150,R$ 1.500.000,avenida pequeno principe,"Campeche, FLORIANOPOLIS - SC",92m²,3,1.0,2.0
844,ref: 427999,R$ 942.000,rua silvio lopes araujo,"Rio Tavares, FLORIANOPOLIS - SC",122m²,1,,2.0
845,ref: 429706,R$ 2.564.813,avenida campeche,"Campeche, FLORIANOPOLIS - SC",130m²,3,,2.0
846,ref: 428081,R$ 750.000,rua araci vaz callado,"Estreito, FLORIANOPOLIS - SC",81m²,1,,5.0
847,ref: 428222,R$ 1.191.845,avenida campeche,"Campeche, FLORIANOPOLIS - SC",68m²,1,,2.0
848,ref: 391368,R$ 545.000,rua pastor william richard schisler filho,"Itacorubi, FLORIANOPOLIS - SC",58m²,1,1.0,1.0
849,ref: 388684,R$ 1.485.000,servidao antonio cipriano pereira,"Itacorubi, FLORIANOPOLIS - SC",112m²,3,2.0,5.0
850,ref: 389444,R$ 1.414.000,rua hermann blumenau,"Centro, FLORIANOPOLIS - SC",68m²,2,1.0,3.0
851,ref: 389662,R$ 1.590.000,rua bocaiuva,"Centro, FLORIANOPOLIS - SC",122m²,3,1.0,3.0
852,ref: 394163,R$ 787.800,rua paula ramos,"Coqueiros, FLORIANOPOLIS - SC",70m²,3,1.0,2.0
853,ref: 394244,R$ 700.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",65m²,2,,2.0
854,ref: 393967,R$ 1.380.000,servidao natalicia pereira,"Joao Paulo, FLORIANOPOLIS - SC",93m²,2,2.0,4.0
855,ref: 394111,R$ 900.000,rua frei caneca,"Beiramar, FLORIANOPOLIS - SC",117m²,3,1.0,4.0
856,ref: 388113,R$ 3.200.000,avenida governador irineu bornhausen,"Beiramar, FLORIANOPOLIS - SC",248m²,5,2.0,8.0
857,ref: 392325,R$ 1.650.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",90m²,2,1.0,2.0
858,ref: 412431,R$ 625.000,rodovia amaro antonio vieira,"Itacorubi, FLORIANOPOLIS - SC",72m²,2,1.0,2.0
859,ref: 412446,R$ 950.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",49m²,1,1.0,1.0
860,ref: 381253,R$ 555.000,rua tiradentes,"Centro, FLORIANOPOLIS - SC",90m²,3,1.0,2.0
861,ref: 374353,R$ 1.450.000*,avenida pequeno principe,"Campeche, FLORIANOPOLIS - SC",116m²,3,3.0,2.0
862,ref: 377342,R$ 1.399.189,travessa do motorista,"Canto, FLORIANOPOLIS - SC",147m²,3,3.0,4.0
863,ref: 378809,R$ 1.150.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",79m²,2,1.0,2.0
864,ref: 379798,R$ 520.000,rodovia admar gonzaga,"Itacorubi, FLORIANOPOLIS - SC",55m²,2,1.0,1.0
865,ref: 378950,R$ 6.767.000,avenida dos buzios,"Jurere Internacional, FLORIANOPOLIS - SC",286m²,4,3.0,4.0
866,ref: 379859,R$ 350.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",28m²,1,1.0,1.0
867,ref: 379867,R$ 360.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",36m²,1,1.0,2.0
868,ref: 375278,R$ 830.000,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",92m²,3,1.0,2.0
869,ref: 311065,R$ 542.600,rua luiz carlos prestes,"Jardim Atlantico, FLORIANOPOLIS - SC",68m²,2,2.0,2.0
870,ref: 311068,R$ 548.600,rua luiz carlos prestes,"Jardim Atlantico, FLORIANOPOLIS - SC",68m²,2,1.0,2.0
871,ref: 471092,R$ 4.750.000,avenida campeche,"Campeche Norte, Florianopolis - SC",199m²,3,2.0,4.0
872,ref: 468664,R$ 1.490.000,rua clorinda ventimiglia,"Cachoeira do bom Jesus, Florianopolis - SC",117m²,3,2.0,3.0
873,ref: 470450,R$ 815.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",68m²,2,2.0,3.0
874,ref: 468803,R$ 895.000,rodovia virgilio varzea,"Saco Grande, Florianopolis - SC",73m²,2,1.0,3.0
875,ref: 462348,R$ 550.000,avenida desembargador vitor lima,"Trindade, Florianopolis - SC",89m²,2,1.0,2.0
876,ref: 465731,R$ 1.490.000*,rua sebastiao laurentino da silva,"Corrego Grande, Florianopolis - SC",121m²,3,2.0,4.0
877,ref: 465736,R$ 920.000,rua da capela,"Campeche Norte, Florianopolis - SC",76m²,2,1.0,3.0
878,ref: 465737,R$ 1.050.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",109m²,3,1.0,5.0
879,ref: 463140,R$ 4.500.000,rua das castanhetas,"Jurere Oeste, Florianopolis - SC",186m²,3,2.0,6.0
880,ref: 463143,R$ 1.620.000,rodovia jornalista mauricio sirotsky sobrinho,"Jurere Leste, Florianopolis - SC",75m²,2,1.0,3.0
881,ref: 464505,R$ 980.000,rua sebastiao laurentino da silva,"Corrego Grande, Florianopolis - SC",82m²,3,2.0,3.0
882,ref: 464507,R$ 998.000,rua sebastiao laurentino da silva,"Corrego Grande, Florianopolis - SC",82m²,3,2.0,3.0
883,ref: 465508,R$ 480.000,rua trajano margarida,"Trindade, Florianopolis - SC",69m²,3,1.0,1.0
884,ref: 461348,R$ 750.001,rua patricio farias,"Itacorubi, Florianopolis - SC",72m²,2,1.0,3.0
885,ref: 462837,R$ 1.100.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",87m²,2,1.0,1.0
886,ref: 462861,R$ 849.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",48m²,1,1.0,1.0
887,ref: 460942,R$ 950.000,rua da capela,"Campeche Leste, Florianopolis - SC",72m²,2,1.0,3.0
888,ref: 464661,R$ 1.760.000,rua almirante barroso,"Joao Paulo, Florianopolis - SC",157m²,3,2.0,8.0
889,ref: 467355,R$ 990.000,rua da capela,"Campeche Norte, Florianopolis - SC",73m²,2,1.0,2.0
890,ref: 461308,R$ 850.000,rua adiles della giustina,"Ingleses, Florianopolis - SC",73m²,2,1.0,5.0
891,ref: 463502,R$ 1.200.000,rua santo inacio de loyola,"Centro, Florianopolis - SC",96m²,3,3.0,3.0
892,ref: 463508,R$ 1.025.555,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",71m²,2,1.0,3.0
893,ref: 463379,R$ 980.000,avenida desembargador vitor lima,"Trindade, Florianopolis - SC",120m²,4,1.0,5.0
894,ref: 463380,R$ 2.150.000,rua newton ramos,"Centro, Florianopolis - SC",135m²,3,2.0,4.0
895,ref: 473762,R$ 890.000,rua deputado antonio edu vieira,"Pantanal, Florianopolis - SC",76m²,3,2.0,3.0
896,ref: 473765,R$ 850.000,rua deputado antonio edu vieira,"Pantanal, Florianopolis - SC",80m²,3,1.0,3.0
897,ref: 473785,R$ 549.000,rua lauro linhares,"Trindade, Florianopolis - SC",40m²,1,1.0,1.0
898,ref: 473155,R$ 1.100.000,rua oge fortkamp,"Trindade, Florianopolis - SC",112m²,4,2.0,4.0
899,ref: 473158,R$ 990.000,avenida professor othon gama d'eca,"Centro, Florianopolis - SC",104m²,3,1.0,4.0
900,ref: 473159,R$ 618.000,rua afonso pena,"Estreito, Florianopolis - SC",41m²,1,1.0,2.0
901,ref: 473160,R$ 465.000,rua general bittencourt,"Centro, Florianopolis - SC",30m²,1,1.0,1.0
902,ref: 473161,R$ 875.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",49m²,1,1.0,1.0
903,ref: 473172,R$ 849.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",47m²,1,1.0,1.0
904,ref: 473174,R$ 1.999.000,rua laurindo januario da silveira,"Porto da Lagoa, Florianopolis - SC",168m²,3,1.0,3.0
905,ref: 473194,R$ 3.900.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",165m²,3,3.0,7.0
906,ref: 473196,R$ 980.000,rua desembargador pedro silva,"Itaguacu, Florianopolis - SC",129m²,3,1.0,6.0
907,ref: 473197,R$ 532.000,rua tiradentes,"Centro, Florianopolis - SC",92m²,3,,1.0
908,ref: 473198,R$ 1.100.000,rua cristovao nunes pires,"Centro, Florianopolis - SC",83m²,3,1.0,3.0
909,ref: 471950,R$ 690.000,rua doutor doutor abel capela,"Capoeiras, Florianopolis - SC",116m²,3,1.0,4.0
910,ref: 474846,R$ 2.650.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",140m²,3,2.0,4.0
911,ref: 473900,R$ 1.310.000,rua ferreira lima,"Centro, Florianopolis - SC",138m²,2,2.0,3.0
912,ref: 473901,R$ 699.000,rua araujo figueiredo,"Centro, Florianopolis - SC",58m²,1,,1.0
913,ref: 473905,R$ 690.000,rua doutor doutor odilon gallotti,"Capoeiras, Florianopolis - SC",93m²,4,2.0,3.0
914,ref: 473907,R$ 1.490.000,avenida hercilio luz,"Centro, Florianopolis - SC",162m²,4,1.0,3.0
915,ref: 473913,R$ 585.000,rua tenente silveira,"Centro, Florianopolis - SC",83m²,2,1.0,2.0
916,ref: 471593,R$ 550.000,rua joaquim nabuco,"Coloninha, Florianopolis - SC",76m²,2,1.0,3.0
917,ref: 468931,R$ 1.335.000,rua vereador ramon filomeno,"Itacorubi, Florianopolis - SC",116m²,3,1.0,4.0
918,ref: 470769,R$ 1.200.000,rua antonio costa,"Itacorubi, Florianopolis - SC",89m²,3,2.0,3.0
919,ref: 462518,R$ 5.200.000,rua gilmar darli vieira,"Lagoa Pequena, Florianopolis - SC",311m²,4,1.0,7.0
920,ref: 462519,R$ 610.000,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",61m²,2,1.0,1.0
921,ref: 465540,R$ 2.192.000,rua salvatina feliciana dos santos,"Itacorubi, Florianopolis - SC",185m²,4,2.0,9.0
922,ref: 465542,R$ 560.000,rua joao marcal,"Trindade, Florianopolis - SC",31m²,1,1.0,1.0
923,ref: 461520,R$ 6.320.000,rua dos polvos,"Jurere Leste, Florianopolis - SC",171m²,4,4.0,9.0
924,ref: 461528,R$ 580.000,rua afonso pena,"Estreito, Florianopolis - SC",41m²,1,1.0,1.0
925,ref: 464432,R$ 780.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",48m²,1,1.0,2.0
926,ref: 464433,R$ 1.290.000,rodovia jornalista mauricio sirotsky sobrinho,"Jurere Leste, Florianopolis - SC",86m²,2,1.0,3.0
927,ref: 460340,R$ 1.020.000*,rua aristides lobo,"Agronomica, Florianopolis - SC",65m²,2,3.0,3.0
928,ref: 462731,R$ 689.000,rua elza maria ferreira,"Trindade, Florianopolis - SC",84m²,3,1.0,3.0
929,ref: 462747,R$ 690.000*,rua jau guedes da fonseca,"Coqueiros, Florianopolis - SC",105m²,4,1.0,5.0
930,ref: 462748,R$ 1.990.000,rua comandante constantino nicolau spyrides,"Agronomica, Florianopolis - SC",155m²,4,1.0,4.0
931,ref: 462753,R$ 1.100.000,avenida lions internacional,"Ingleses, Florianopolis - SC",134m²,3,1.0,5.0
932,ref: 462763,R$ 480.000,avenida mauro ramos,"Centro, Florianopolis - SC",64m²,3,1.0,1.0
933,ref: 462112,R$ 540.000,rua capitao romualdo de barros,"Saco dos limoes, Florianopolis - SC",62m²,2,1.0,1.0
934,ref: 462114,R$ 440.000,rua sao joaquim,"Centro, Florianopolis - SC",60m²,3,1.0,1.0
935,ref: 460209,R$ 850.000,rua sebastiao laurentino da silva,"Corrego Grande, Florianopolis - SC",69m²,2,1.0,3.0
936,ref: 465045,R$ 950.000,avenida dos salmoes,"Jurere Oeste, Florianopolis - SC",68m²,2,,3.0
937,ref: 465057,R$ 416.000,rua fernando machado,"Centro, Florianopolis - SC",24m²,1,,1.0
938,ref: 460097,R$ 799.000,rua doutor doutor odilon gallotti,"Capoeiras, Florianopolis - SC",85m²,3,1.0,3.0
939,ref: 459657,R$ 1.400.000,rua das andorinhas,"Ingleses, Florianopolis - SC",125m²,2,2.0,3.0
940,ref: 460225,R$ 790.000,rua maria eduarda,"Pantanal, Florianopolis - SC",64m²,2,1.0,4.0
941,ref: 460286,R$ 1.650.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",107m²,2,2.0,5.0
942,ref: 459537,R$ 3.500.000,rua dos cambuatas,"Jurere Leste, Florianopolis - SC",159m²,3,3.0,7.0
943,ref: 454579,R$ 900.000,rua desembargador gil costa,"Capoeiras, Florianopolis - SC",170m²,3,1.0,4.0
944,ref: 454589,R$ 265.000,rua santos saraiva,"Capoeiras, Florianopolis - SC",43m²,1,1.0,1.0
945,ref: 454640,R$ 1.060.000,rua heloisa rojo machado,"Campeche Sul, Florianopolis - SC",91m²,3,2.0,3.0
946,ref: 449616,R$ 992.897,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",71m²,2,1.0,3.0
947,ref: 449617,R$ 962.233,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",71m²,2,1.0,3.0
948,ref: 449620,R$ 998.613,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",72m²,2,1.0,3.0
949,ref: 449621,R$ 1.400.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",96m²,3,2.0,3.0
950,ref: 449622,R$ 3.350.000,rua dos cambuatas,"Jurere Leste, Florianopolis - SC",156m²,3,2.0,7.0
951,ref: 449631,R$ 1.850.000,rua dario joao de souza,"Jurere Leste, Florianopolis - SC",114m²,3,2.0,3.0
952,ref: 449634,R$ 710.000,rua jurere tradicional,"Jurere Leste, Florianopolis - SC",50m²,1,1.0,1.0
953,ref: 449643,R$ 965.000,rua da capela,"Campeche Norte, Florianopolis - SC",75m²,2,1.0,3.0
954,ref: 449645,R$ 4.500.000,rua das castanhetas,"Jurere Oeste, Florianopolis - SC",223m²,3,3.0,6.0
955,ref: 449649,R$ 1.700.000,avenida das raias,"Jurere Oeste, Florianopolis - SC",82m²,2,,4.0
956,ref: 449654,R$ 2.280.000,rua das castanhetas,"Jurere Oeste, Florianopolis - SC",77m²,2,1.0,4.0
957,ref: 449656,R$ 2.600.000,rua das algas,"Jurere Oeste, Florianopolis - SC",200m²,3,2.0,6.0
958,ref: 449658,R$ 2.700.000,avenida dos dourados,"Jurere Oeste, Florianopolis - SC",225m²,3,2.0,5.0
959,ref: 449663,R$ 2.500.000,avenida das lagostas,"Jurere Oeste, Florianopolis - SC",120m²,3,1.0,6.0
960,ref: 449665,R$ 1.600.000,avenida dos salmoes,"Jurere Oeste, Florianopolis - SC",71m²,2,1.0,3.0
961,ref: 449666,R$ 1.890.000,avenida das raias,"Jurere Oeste, Florianopolis - SC",116m²,3,1.0,3.0
962,ref: 449670,R$ 2.250.000,rua ana luiza vieira,"Lagoa Pequena, Florianopolis - SC",124m²,2,2.0,5.0
963,ref: 449682,R$ 680.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",37m²,1,1.0,1.0
964,ref: 449683,R$ 1.400.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",91m²,2,2.0,5.0
965,ref: 449684,R$ 550.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",37m²,1,1.0,1.0
966,ref: 451666,R$ 1.050.000,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",69m²,2,2.0,3.0
967,ref: 455356,R$ 720.000,estrada vereador onildo lemos,"Ingleses, Florianopolis - SC",90m²,2,2.0,3.0
968,ref: 455364,R$ 420.000,rua doutor doutor antonio prudente de moraes,"Canasvieiras, Florianopolis - SC",50m²,1,1.0,1.0
969,ref: 448982,R$ 3.100.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",352m²,4,3.0,10.0
970,ref: 449029,R$ 6.324.000,rua dos polvos,"Jurere Leste, Florianopolis - SC",211m²,4,3.0,8.0
971,ref: 449040,R$ 3.465.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",275m²,3,2.0,6.0
972,ref: 453979,R$ 550.000,rua lauro linhares,"Trindade, Florianopolis - SC",74m²,3,1.0,2.0
973,ref: 455832,R$ 610.000,rua professor professor clementino de brito,"Capoeiras, Florianopolis - SC",67m²,2,1.0,3.0
974,ref: 455839,R$ 550.000,rua nossa senhora da conceicao,"Lagoa da Conceicao, Florianopolis - SC",46m²,1,1.0,1.0
975,ref: 455688,R$ 570.000,rua joaquim jose antunes,"Campeche Central, Florianopolis - SC",37m²,1,1.0,1.0
976,ref: 455689,R$ 1.300.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",120m²,3,2.0,5.0
977,ref: 455690,R$ 510.000,rua felipe schmidt,"Centro, Florianopolis - SC",61m²,2,1.0,1.0
978,ref: 455759,R$ 470.000,avenida engenheiro max de souza,"Coqueiros, Florianopolis - SC",79m²,3,1.0,1.0
979,ref: 449508,R$ 1.690.000,rua vereador jose do vale pereira,"Coqueiros, Florianopolis - SC",219m²,3,2.0,4.0
980,ref: 449533,R$ 2.497.401,rua barao de batovi,"Centro, Florianopolis - SC",190m²,4,4.0,5.0
981,ref: 449543,R$ 1.258.000,rua evangelina tavares moellmann,"Acores, Florianopolis - SC",94m²,3,1.0,3.0
982,ref: 449544,R$ 1.723.000,rua evangelina tavares moellmann,"Acores, Florianopolis - SC",120m²,2,2.0,3.0
983,ref: 449548,R$ 1.790.000,rua apostolo paschoal,"Canasvieiras, Florianopolis - SC",126m²,2,2.0,5.0
984,ref: 449553,R$ 1.650.000,rua luiz delfino,"Centro, Florianopolis - SC",84m²,2,2.0,3.0
985,ref: 449554,R$ 2.200.000,rua germano wendhausen,"Centro, Florianopolis - SC",101m²,3,2.0,7.0
986,ref: 449558,R$ 1.650.000,rua almirante lamego,"Centro, Florianopolis - SC",96m²,3,1.0,4.0
987,ref: 449563,R$ 2.021.292,travessa felipe godinho e silva,"Agronomica, Florianopolis - SC",102m²,3,2.0,3.0
988,ref: 449582,R$ 1.370.500,rua deputado antonio edu vieira,"Pantanal, Florianopolis - SC",140m²,3,2.0,6.0
989,ref: 449583,R$ 835.000,rua deputado antonio edu vieira,"Pantanal, Florianopolis - SC",68m²,2,1.0,3.0
990,ref: 449596,R$ 550.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",37m²,1,1.0,1.0
991,ref: 449597,R$ 850.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",67m²,2,1.0,2.0
992,ref: 449599,R$ 850.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",68m²,2,1.0,3.0
993,ref: 454063,R$ 900.000,rua delminda silveira,"Agronomica, Florianopolis - SC",78m²,3,1.0,3.0
994,ref: 454133,R$ 530.000,rua douglas seabra levier,"Trindade, Florianopolis - SC",69m²,3,1.0,1.0
995,ref: 456005,R$ 3.200.000,rua duarte schutel,"Centro, Florianopolis - SC",179m²,3,2.0,7.0
996,ref: 456952,R$ 2.300.000,rua marechal camara,"Estreito, Florianopolis - SC",240m²,4,2.0,6.0
997,ref: 453190,R$ 1.100.000,rua rodrigo rampinelli jeremias,"Itacorubi, Florianopolis - SC",70m²,2,2.0,3.0
998,ref: 454681,R$ 1.200.000,rua araci vaz callado,"Canto, Florianopolis - SC",114m²,3,3.0,3.0
999,ref: 454709,R$ 1.491.433,rua salvatina feliciana dos santos,"Itacorubi, Florianopolis - SC",98m²,3,2.0,3.0
1000,ref: 454806,R$ 1.690.000,rua madalena barbi,"Centro, Florianopolis - SC",126m²,4,2.0,7.0
1001,ref: 454815,R$ 590.000,rua crispim mira,"Centro, Florianopolis - SC",40m²,1,1.0,1.0
1002,ref: 454817,R$ 550.000,rua crispim mira,"Centro, Florianopolis - SC",40m²,1,1.0,1.0
1003,ref: 454819,R$ 690.000,rua crispim mira,"Centro, Florianopolis - SC",57m²,1,1.0,3.0
1004,ref: 473047,R$ 1.272.000,rua heloisa rojo machado,"Campeche Sul, Florianopolis - SC",84m²,2,1.0,3.0
1005,ref: 473065,R$ 1.450.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",72m²,2,1.0,3.0
1006,ref: 471432,R$ 450.000,rua waldemar ouriques,"Capoeiras, Florianopolis - SC",64m²,2,1.0,3.0
1007,ref: 471331,R$ 1.250.000,rua sergio gil,"Balneario, Florianopolis - SC",91m²,3,1.0,3.0
1008,ref: 471346,R$ 1.400.000,rua sergio gil,"Balneario, Florianopolis - SC",92m²,2,1.0,3.0
1009,ref: 471800,R$ 1.659.300,rua marechal hermes,"Estreito, Florianopolis - SC",108m²,3,2.0,6.0
1010,ref: 470184,R$ 520.000,rua luiz pasteur,"Trindade, Florianopolis - SC",33m²,1,1.0,1.0
1011,ref: 475105,R$ 2.690.000,rua almirante lamego,"Centro, Florianopolis - SC",168m²,3,2.0,5.0
1012,ref: 467886,R$ 1.590.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",71m²,2,1.0,3.0
1013,ref: 467887,R$ 658.000,rua martinho de haro,"Ingleses, Florianopolis - SC",67m²,2,1.0,3.0
1014,ref: 466677,R$ 1.750.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",117m²,3,1.0,6.0
1015,ref: 461827,R$ 520.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",48m²,1,1.0,3.0
1016,ref: 466287,R$ 1.020.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",101m²,3,2.0,3.0
1017,ref: 466288,R$ 690.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",67m²,2,1.0,3.0
1018,ref: 466843,R$ 870.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",85m²,3,1.0,3.0
1019,ref: 466851,R$ 545.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",73m²,3,1.0,1.0
1020,ref: 449596,R$ 550.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",37m²,1,1.0,1.0
1021,ref: 449597,R$ 850.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",67m²,2,1.0,2.0
1022,ref: 449599,R$ 850.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",68m²,2,1.0,3.0
